,0
1478, @jensicilian: Perfectly stated. #Democrats #Hate https://t.co/j8laIL2QQf
1479," @Boot_Obama: #Questionoftheday: Why are #liberals so full of #hate? And...#GO! 

#politics #question #4chan #hateful https://t.co/SsVfGA…"
1480,"#Questionoftheday: Why are #liberals so full of #hate? And...#GO! 

#politics #question #4chan #hateful https://t.co/SsVfGAn4x1"
1481,@shantle_marie Truly #Ableist and a glaring example of #hate and #ignorance. So sad that there are people like thi… https://t.co/LPi84N8EuK
1482,It does not matter how much you indulge in #darkness and #corruption ... and I don't #care if your #chances of… https://t.co/VASuM9Yro1
1483,"@PUBATTLEGROUNDS Ehm What?
Ps. Check Adverts side.
#Cheaters #FuckYou #Pubg #Hate @Sad https://t.co/18j78al3qE"
1484,Brb selling him for an actual white piece of trash. #red #cars #are #tacky #I #hate #them
1485,@TMZLive @ChrisRock ? Controversy ? DON'T -FORGET & EXCLUDE THE KILLING & #HATE-CRIMES ALSO COMMITTED-AGAINST 'THOU… https://t.co/uPclgN69rr
1486,Hate will never win and fear will never divide us xxx #hate never wins #love manchester https://t.co/amHyYn70Lb
1487,@BarackObama Yes Mr President but he was also #intolerant and sometimes very evil. For many communities he was the… https://t.co/owvvhWg01W
1488,"@martinsgrail @guardian #ROFL
I see like most people who follow an ""entity""..... you don't practice what you preac… https://t.co/U6WgMPjORf"
1489,#KNOWLEDGE is power. #hate is not.
1490,#Haters gonna #hate 🤭🙄
1491," @CrabDiving: Mourning over this dude is your straight white privilege.  
#BillyGraham #LGBT #AIDS #racism #hate 
https://t.co/oQ37ResuRA"
1492," @USAloveGOD: @WajahatAli You are such a #racist spreading #hate!  You are the problem with the future of #America.

#WakeUpAmerica 
It's…"
1493,@Edgoodfellow @brownpa1961 @scarletdruid @pgoodfellow17 @iantoj11 @pjw91 @HarriesD Anyway anyone found an 8 iron. I… https://t.co/vNXJrOw3eB
1494,"Mourning over this dude is your straight white privilege.  
#BillyGraham #LGBT #AIDS #racism #hate 
https://t.co/oQ37ResuRA"
1495,The map is out! Check for #hate groups in your area and state. New one's added this year include @AUWSU and several… https://t.co/cSka1h56r7
1496,!!! @NRA - RELATED #HATE-GROUPS HAVE 'INCREASED' !!! /// https://t.co/Ekva6reEUA
1497,@nytimes Nah. This crop of children are irresponsible mistakes raised by #FPS video games. They ostracize bully b… https://t.co/2eHBQYb9rk
1498," @stevenschub: #Love #Hate
Where the Battle Begins...
#Reason vs. #Faith.
#Rand vs. #Kant.
#Reality the final arbiter.
@AynRandInst http…"
1499,When you talk about #GunViolenceInAmerica and #RootCauses you must address #ToxicMasculinity and #hate https://t.co/igXGABTnpy
1500,@laurenduca Thank you so much!! Your #liberal hate and close mindedness; will get #Trump elected again!! You’re so… https://t.co/QfYaEnCl0R
1501,Learn how to combat #hate Pls read and post a review for When They Go Low WE GO HIGH #dumptrump #mustread… https://t.co/bgPT2hVHYI
1502,This image is spreading as it does every time 1 hate filled person uses a gun to murder #Hate isn't a #MentalIllness
1503,https://t.co/7MXnxxzOyv.  Another result of #GFYObama driven #Hate on police  and #FalseRacism #CondemnOBama… https://t.co/LKi5EjHYbh
1504,"@realDonaldTrump The #HATE that you foster in the #usa is DESPICABLE. 
AMNESTY FOR THE #DREAMERS!
ENOUGH IMMIGRANT… https://t.co/ImTnU8xalL"
1505," @MEtruthwithlove: #HATE can declare WAR but “LOVE will SAVE the DAY"" I vow to not let a day go by without having to acknowledge someon…"
1506,"#FoxNews You #Hate #America 

'These kids hate America': Fox News fans spit venom at Parkland massacre survivors' s… https://t.co/LD7cFSHqFY"
1507,"Reposting @jmaniworld:
Be humble and receive the truth that you need it'll make you stronger and wiser even when y… https://t.co/Q6QpCSPW9Q"
1508,"Reposting @jmaniworld:
Be humble and receive the truth that you need it'll make you stronger and wiser even when y… https://t.co/LYLIuTZuiT"
1509,Hey look who got Twitter! An anti muslim #hate group based in Hudson WI! @splcenter listed this group on their hate… https://t.co/w1xRcT0zjQ
1510, @Lisa_M_Potter: This week in @AtTheU @UUtah geographers analyzed the regional socioeconomic and ideologic factors that drive #hate grou…
1511,I imagine one of the reasons people cling to their hates so stubbornly is because they sense once hate is gone th… https://t.co/XLPlfCzzEj
1512," @CathyDAndrea99: U.S. #hate groups proliferate in #Trump's first year watchdog says 
#racism
https://t.co/1YSJWqgjvN"
1513," @Miccrose: #music CAN MAKE STRANGERS TURN TO #family #hate INTO #love 

THE POWER OF MUSIC IS REAL… https://t.co/ANPI29KCa8"
1514,"#music CAN MAKE STRANGERS TURN TO #family #hate INTO #love 

THE POWER OF MUSIC IS REAL… https://t.co/ANPI29KCa8"
1515,"U.S. #hate groups proliferate in #Trump's first year watchdog says 
#racism
https://t.co/1YSJWqgjvN"
1516,@ReutersUK This will soon be norm in the EU. So easily done by the EU dictators who are busy laying the groundwork… https://t.co/vLhmI48avr
1517, @CityBoy_RDG: They say #HATE is a strong word but they throw #LOVE around like it means nothing..😬🙄😯
1518,Is This A Trick Question Or Just A Joke? The Only Things #TreasonousTrump Cares About Are Money & Power!… https://t.co/FXBcNMbBsz
1519,"Jenelle Eason is still employed by @MTV @MTVShows #Tm2.
HER paycheck is what her unemployed husband David Eason (… https://t.co/0c51qC61BN"
1520,Great to see @transsouthend  members captivated by @AssignedMale talking about #trans experience in #Montreal the… https://t.co/HtB1Bjknai
1521," @DebbiDelicious: No always been the #WHITEMAN THIER PATHOLOGY IS ROOTED IN #HATE  #GENOCIDE OF EVERY OTHER HUMAN BEING
I SAY GOD IS IN C…"
1522,"No always been the #WHITEMAN THIER PATHOLOGY IS ROOTED IN #HATE  #GENOCIDE OF EVERY OTHER HUMAN BEING
I SAY GOD IS… https://t.co/TFaWVjuEcO"
1523,@JustSomeTweep @superyayadize @realDonaldTrump Oh stop with your hate !! Bad enough #Resistance is a #hate GROUP!!… https://t.co/Ncyc1L9fHj
1524,Be steadfast and defend your faith. https://t.co/CPNczORJT2 #Simple_Faith #Christians #Hate https://t.co/ueIJwy93eN
1525,@growth_channel @EileenH42731189 @scedmonds @RonSmithTN @RAndrewAuthor @iheart30stm @tisanimalhouse3… https://t.co/y20uWEhKCl
1526,"This week alone:
9 homework assignments due
2 midterm exams
2 projects due
3 administrative appointments
2 theatre… https://t.co/UDhlZn8LDh"
1527,"Imagine existing this vile all the time. But can say I'm surprised. 
Also acknowledging a Hell inadvertently mean… https://t.co/0YRZOMmR0Z"
1528,#writetip #Haters gonna #hate. #bestrong #beyourself #motivation #inspiration https://t.co/2wcYdzmKuF
1529,@realDonaldTrump Because unlike you MrPresident #BillyGraham perched ending #poverty #Hunger & #hate!  ALL the t… https://t.co/FvDNt8F6ox
1530," @etraditionalist: While we #indoctrinate our #kids with ""#diversity"" #propaganda #children in #Israel are taught to #hate #gentiles

ht…"
1531, @theoleejr: Shit they are scared of you Period.. #HIVDiscrimination #AIDS #Hate 🏳️‍🌈🌈 #Poz&Proud ☣️ https://t.co/ntbbaNCO1M
1532,"Seems like these ""faith based"" agencies have nothing to do with #faith and everything to do with #HATE. Just like t… https://t.co/ZmcbEhgWH7"
1533," @etraditionalist: While we #indoctrinate our #kids with ""#diversity"" #propaganda #children in #Israel are taught to #hate #gentiles

ht…"
1534, @Lisa_M_Potter: This week in @AtTheU @UUtah geographers analyzed the regional socioeconomic and ideologic factors that drive #hate grou…
1535,If this is true it would be good news in times when the common sense feeling is that our society in big parts is c… https://t.co/Q7piAK5JZQ
1536,Been in one those dreams   where reality seems so real then I open my eyes and it's only a dream #hate those moments
1537,@HorneKen #GunControl is important but #hate breeds #violence #pain and #oppression breed violence #MentalHealth… https://t.co/UaXru1JUCo
1538,@atDavidHoffman I could never stand Fox to begin with but now ? I absolutely #HATE that despicable #TrumpedUpFauxNews propaganda machine.
1539,Do You #Hate That? https://t.co/DowuJ3ZwKV #BookBoost #words #thoughts #Humanity #prejudice #understanding #SNG https://t.co/UvkXG9cjwO
1540," @USAloveGOD: @WajahatAli You are such a #racist spreading #hate!  You are the problem with the future of #America.

#WakeUpAmerica 
It's…"
1541,@Lomcovak_ @dimamynedd Speaking of #liberal NONSENSE or plain #hatred would u remind ur boy-friend @dimamynedd th… https://t.co/k2ffSVpEFT
1542,I can’t do anymore. #suicide #sad #depressed #live #hate
1543,Last yr amazing the words Ive seen spoken! Do we not #believe that words have power do we not believe they will af… https://t.co/WgWrR7vRbU
1544,#Trump & #CNN ... the piece #bothsides really #hate. https://t.co/1pwmzg3rf2 #PhoenixRally #MSM #CNNFakeNews #TCOT… https://t.co/HvQGj8iEOL
1545,@JohnnyMcNulty @guypbenson You are Delusional..Billy Graham was a great man..the kids are looking for answers..it's… https://t.co/e7pUPnN53L
1546,"I'm Sorry I Punched Your Nan

#poetry #nan #punch #apology #writing #WednesdayWisdom #respecttheelderly… https://t.co/ZjIJ5ERtu2"
1547, @Lisa_M_Potter: This week in @AtTheU @UUtah geographers analyzed the regional socioeconomic and ideologic factors that drive #hate grou…
1548,Spread love not #Hate #influentialWednesdays #WhoCanYouHelpMakeBetter🤔 it’s #yafathersuncle😂😭… https://t.co/VpbjQN4Kq3
1549,This week in @AtTheU @UUtah geographers analyzed the regional socioeconomic and ideologic factors that drive #hate… https://t.co/Z49XHhB29D
1550," @stevenschub: #Love #Hate
Where the Battle Begins...
#Reason vs. #Faith.
#Rand vs. #Kant.
#Reality the final arbiter.
@AynRandInst http…"
1551,If you ever forget how people are #horrible #mean #unpatriotic #UnAmerican vile spewing #hate and thinks everyone n… https://t.co/1Odypjfk49
1552,Her touch...  #love #hate #indifference #experience #poem #poetsofinstagram #poetry… https://t.co/gm45SNzluJ
1553,we don't have a gun problem we have a #hate problem. people will always find ways to destroy even without guns. https://t.co/SluyxVWUCX
1554,"#Love #Hate
Where the Battle Begins...
#Reason vs. #Faith.
#Rand vs. #Kant.
#Reality the final arbiter.… https://t.co/DxNxNBWtUz"
1555,Right... #Hate groups; most of them HATE Mr. Trump... #Antifa #DemocRATS #liberalsforNorthKorea https://t.co/dzv3X3vTKJ
1556," @La7li: ""#Hate is easy.

 #Love❤️ takes #courage"" https://t.co/mBIcVOBS6L"
1557,"""#Hate is easy.

 #Love❤️ takes #courage"" https://t.co/mBIcVOBS6L"
1558,#hate #crime #sgt today received refresher training on #ModernDaySlavery . Excellent session! #thanks & well done t… https://t.co/tEITEJ18nU
1559, @LevesterJoeGR2: #HATE IS LIKE A #CANCER... IT CONSUMES!~
1560,"Disturbing and simply unacceptable...
.
.
#homophobia #hate #discrimination #russia #russian #putin #lgbtq #lgbt... https://t.co/L1tMjknMuK"
1561,#Breitbart #InfoWars and other #RightWingMedia spreading fateful #FakeNews about an undocumented homeless person -… https://t.co/y1bEAO2LoG
1562,"#Fighting #Hate #Harrassment #metoo and #Abuse Twitter Changes the Rules via https://t.co/oxaFRSdGh5 #news
#msnbc… https://t.co/bMAi2xcO0q"
1563, @lovequotesfan: You know you really #Love someone when you can't #Hate them for #Breaking your #Heart. https://t.co/bGKeWD9lNG https://t…
1564,"So much of #hate I say. 
Maa'm @LambaAlka #politics has no gender. No better proof than your tweet below. https://t.co/hfS2YU5SnT"
1565," @itsmissq: If you don't #love her or #hate her yet you will. 
#YouTube Subscribe:  https://t.co/PjqUQLFxdZ

#MissQuantum #Christmas #Tr…"
1566, @NancyLoo3: People like @_achaean don't respect #religiousfreedom & #harmony online.They blatantly #hate & #discriminate #DorjeShugden p…
1567,@RepDianeBlack Tragically his son seems to have chosen not to follow in his father's footsteps #Hate #Hypocrisy #Pharisee
1568,"Racism isn’t always hate
Racism isn’t always hate
Racism isn’t always hate
Racism isn’t always hate
Racism isn’t al… https://t.co/cLCRiUfGa4"
1569," @USAloveGOD: @WajahatAli You are such a #racist spreading #hate!  You are the problem with the future of #America.

#WakeUpAmerica 
It's…"
1570,@PETEKEELEY @LisaDanel @akrdu2 @babycatcher16 @Kathy_Mourad @cvpayne @jack @Twitter @TwitterSafety Keith your descr… https://t.co/8tuhEWqW1E
1571,@RealJamesWoods Really. Was the Vegas shooter a #dreamer?  How about the #Columbine shooter? How about the… https://t.co/lx7ElXwoGc
1572,"""Do you #hate people?”
“I don't hate them...I just feel better when they're not around."" - C.B"
1573,"Hey 👿...put another log on the fire...incoming.

Evangelist #BillyGraham known as 'America's Pastor dead at age… https://t.co/Arzu2cAI8M"
1574,and mostly #HATE https://t.co/00NaquJgNh
1575," @JerryHicksUnite: Is the right-wing press trying to get Jeremy Corbyn killed? Because it looks like it.
https://t.co/HSVjnl8EBO - #Hate…"
1576,@TomiLahren looks and sounds like anger and hatred. Tell her to have a kid and see how her “concerns” change.… https://t.co/SNy67nj9Eg
1577,.@TheMRC Announces Campaign: Hold 'The View' Advertisers Accountable for #Anti-#Christian #Hate https://t.co/Xq7NU8z33H
1578," @USAloveGOD: @WajahatAli You are such a #racist spreading #hate!  You are the problem with the future of #America.

#WakeUpAmerica 
It's…"
1579,https://t.co/uO5VyfOqRE    This is the #America we live in have you ever seen this?    #Violence #HateGroups… https://t.co/mk9WO5DRCT
1580, @KarlMller13: Let's make this world a better world for boys and men! #CEDAW69 #feminism is #hate
1581, @KarlMller13: Let's make this world a better world for boys and men! #CEDAW69 #feminism is #hate
1582,Way too fucking funny! #TattooLove #TattooLife #DontChasePeopleChaseDreams #THC #420 #Love #Hate… https://t.co/sAApVzqw8t
1583, @j_apolit: We call on the Polish PM .@MorawieckiM to sue .@RudermanFdn for waging a #hate campaign against the #Polish nation deliberat…
1584,I’m betrayed by everyone “close” to me...hence my trust issues 😒 #theft #lies #hate I swear you don’t have to be we… https://t.co/PbrPz8Xykt
1585,Mighty sad when the people you turn to for help and guidance put you down... Get it on ya own.. figure out a way.. #love more #hate less
1586,If someone wants to cause harm there are other methods...#knives #bombs rent a #truck and drive it into a crowd.… https://t.co/5SBiRaG1vV
1587,A nigga won’t fuck with you these days cause they #hate to you doing better then them all by yourself.
1588,I #Hate when people wanna reply to your post on your social media accounts talking hella shit but wanna be a pussy… https://t.co/nVhgM9xEbe
1589,"F*** you (f*** you) 
F*** you very very much
'Cause I #hate what you do
And I #hate your whole crew
So please #don't stay in #touch."
1590," @BiomassGas_: @CleanTechnica
@TinaMCasey

Re: Your #SynthesisGas article today

Your;
#FarLeft politics
#PresidentTrump #HATE
&
RABID #T…"
1591,.@TwitterSafety why do you allow & facilitate abusive tweets & #harassment from @_achaean? It is clearly set up to… https://t.co/Z4Lyy3YIeS
1592,Dear @Twitter @jack: Why is a #Nazi even allowed on your platform? My father fought & was seriously wounded fighti… https://t.co/BttMsoe9pR
1593,"""The #Satanist sect is not materialistic. It believes in #eternal life. Oulanem the person through whom #Marx spea… https://t.co/IT39dStKwJ"
1594,People who follow a #religion.. do they have to ask for daily forgiveness when they’re full of #hate and #judgment?… https://t.co/PKfCHLL1ih
1595,"Moment of life where I'm so busy loving my own life having no tym for
 #hate 😡 #regret 😓 #fear 😱
 #allenkota… https://t.co/FUZeFQnxGq"
1596,Frankly the steady stream of #politically motivated rants just doesn’t help my #fibro nor does it seem to solve th… https://t.co/WWAC6xY4q2
1597,Not when Rags have a Match. #hate https://t.co/uHCw7iO0wv
1598,Send custom and anonymous comments on #instagram and #facebook... and boost them into the spotlight! contact us for… https://t.co/1IemXV3t7U
1599,😂😂😂 Story of my life... they #hate me but can't understand why they totally #love me at the same… https://t.co/boadcGV8Sa
1600,@PaulaLanier54 @TheRealMaddog58 @POTUS @seanhannity @dbongino @SaraCarterDC @PressSec @chuckwoolery @PinkBelgium… https://t.co/zgJgFavm6J
1601,We call on the Polish PM .@MorawieckiM to sue .@RudermanFdn for waging a #hate campaign against the #Polish nation… https://t.co/DdMhLZriBF
1602,@MichaelSkolnik @NRA Let’s keep it 💯! #WhiteSupremacy is the ROOT of just about every domestic terror attack! Can w… https://t.co/0sFTzJn1Rs
1603,@JamesOKeefeIII Or maybe #LifeAfterDeath ???? Cuz all the dead victims of #Hate are all now #SPIRITS #GHOSTS #TAROT… https://t.co/fDTdyntLYp
1604,This is my ride #Garfield #hate #monday https://t.co/3Xzcgw1rm4
1605,@Alix_is_tired @veteranmountian Wow! Such laungauge! A very intellectual adult like person. Name calling is the las… https://t.co/6K5RfIXvGD
1606,"Demain matin ""The Shape of Water"" !!!
#Hiiiii #Hâte"
1607,We call on the Polish .@prezydentpl .@AndrzejDuda to sue .@RudermanFdn for waging a #hate campaign against the Poli… https://t.co/KY8KPC4lpc
1608,When you become so completely filled with #hate you will eventually kill. @Alyssa_Milano @TheDemocrats #Antifa And… https://t.co/yX3yjylUog
1609,@Esit_Esit #Hate him for what.....who does your hate help
1610,Anti-LGBT Group ‘Focus on the Family’ Files as Church to Avoid Paying Taxes https://t.co/H1MMBXAyvi #KKK #Hate #perverts
1611,@janiegirl43 Please explain this #hate you talk of and what proof you say I don't have.
1612,Never say you hate something. It could be your ticket to success. #success #hate #humbled #education #learning https://t.co/V89mcVDwab
1613,The arrival of #Erdogan's Turkey Army in #Syria is only a major problem more for the citizens still trapped there.… https://t.co/fXKGAsqjSt
1614," @Gillianfx: #Hate. It has caused a lot of problems in this world but it has not solved one yet."" ~Maya Angelou #QOTD"
1615,"Once again Twitter #Liberals take a tweet about the death of somebody and use it to spread their #LiberalHate 
This… https://t.co/WsIeXGJmcV"
1616,@realDonaldTrump Once again Twitter #Liberals take a tweet about the death of somebody and use it to spread their… https://t.co/OBANSufV78
1617,#Trump & #CNN ... the piece #bothsides really #hate. https://t.co/1pwmzgl26A #PhoenixRally #MSM #CNNFakeNews #TCOT… https://t.co/LDyixpTv3t
1618, @MicheleRWright1: #RiseUp #AmericanPatriots #TakeDown the #RadicalLeftIdeology #Stop Their #Hate & #CriminalActs #RemoveAllDems in 2018…
1619,"CALLING ALL PEOPLE: Together We Can Solve These
https://t.co/5VDD2EQYZa 
#crises #Refugees #policy #poverty… https://t.co/witFWuwmiu"
1620,@StantonThe3rd @vonzion @TheBSchnitzel @DineshDSouza Aww... There's the tolerant left. Party of love. #hate
1621,"#Hate. It has caused a lot of problems in this world but it has not solved one yet."" ~Maya Angelou #QOTD"
1622,Come Get Your Reading today ! https://t.co/q7AuMWhI07 #Cancer #Pisces #Gemini #Aries #taurus #fortuneteller #future… https://t.co/83cbqqcVMm
1623,Life Has Its Ups And Downs https://t.co/FnpBSZkqkI #Sagittarius #Cancer #Pisces #Gemini #Aries #taurus… https://t.co/h7nqsMV7I6
1624,fantastic opportunity here for all you writers of the #weird the #uncanny the #dark the #nefarious the #unsettling… https://t.co/woyHlKhK6V
1625,@ToscaAusten There are actual #Nazis marching in American streets again and you have #Trump and his… https://t.co/7LyCvzYaO9
1626," @USAloveGOD: @WajahatAli You are such a #racist spreading #hate!  You are the problem with the future of #America.

#WakeUpAmerica 
It's…"
1627, @nillkool: When Your #Ex is #Missing U :: #COMEBACK #heartbroken #hate 😈 https://t.co/lrFab8PqnW
1628," @USAloveGOD: @WajahatAli You are such a #racist spreading #hate!  You are the problem with the future of #America.

#WakeUpAmerica 
It's…"
1629,Well it goes to show you #Florida is being run by the folks who #Hate #America. Aka @GOP. Time to tell them… https://t.co/bZjXc6nH5M
1630,The brainwashing of our oldest generation is disgusting & heartbreaking.   The experiment was successful as it pray… https://t.co/KldTlWi62D
1631,@chrisrock #ChrisRock #hates white people so much he is willing to let other suffer to try and prove his point. Wha… https://t.co/7jDoMo3UBS
1632," @USAloveGOD: @WajahatAli You are such a #racist spreading #hate!  You are the problem with the future of #America.

#WakeUpAmerica 
It's…"
1633," @USAloveGOD: @WajahatAli You are such a #racist spreading #hate!  You are the problem with the future of #America.

#WakeUpAmerica 
It's…"
1634, @thecftwatchers: #rosieodonnell is a worthless foghorn of #hate FOR ALL THAT IS DECENT: If you're listening to her you deserve whatever…
1635,"Just hate this video. 
&Co with @biancofootwear and a humanoid hate you too.
Full video: https://t.co/GGxQjF2V4f… https://t.co/1BSEtrN0Yf"
1636," @USAloveGOD: @WajahatAli You are such a #racist spreading #hate!  You are the problem with the future of #America.

#WakeUpAmerica 
It's…"
1637, @MicheleRWright1: #RiseUp #AmericanPatriots #TakeDown the #RadicalLeftIdeology #Stop Their #Hate & #CriminalActs #RemoveAllDems in 2018…
1638,#rosieodonnell is a worthless foghorn of #hate FOR ALL THAT IS DECENT: If you're listening to her you deserve whate… https://t.co/TVRho7x7r0
1639,Black Namaste.. white violent smile. https://t.co/64CYBcD68n #writers #poet #writer #spokenword #love #hate
1640," @USAloveGOD: @WajahatAli You are such a #racist spreading #hate!  You are the problem with the future of #America.

#WakeUpAmerica 
It's…"
1641,@StirringTrouble Twitter is afraid of alienating its core users by becoming a hate cauldron for the far right. #Twitter #Hate
1642, @MicheleRWright1: #RiseUp #AmericanPatriots #TakeDown the #RadicalLeftIdeology #Stop Their #Hate & #CriminalActs #RemoveAllDems in 2018…
1643, @MicheleRWright1: #RiseUp #AmericanPatriots #TakeDown the #RadicalLeftIdeology #Stop Their #Hate & #CriminalActs #RemoveAllDems in 2018…
1644,@Starbucks you won’t be getting another nickel from this white man. #hate https://t.co/0YxRHiehf2
1645, @MicheleRWright1: #RiseUp #AmericanPatriots #TakeDown the #RadicalLeftIdeology #Stop Their #Hate & #CriminalActs #RemoveAllDems in 2018…
1646," @USAloveGOD: @WajahatAli You are such a #racist spreading #hate!  You are the problem with the future of #America.

#WakeUpAmerica 
It's…"
1647,#RiseUp #AmericanPatriots #TakeDown the #RadicalLeftIdeology #Stop Their #Hate & #CriminalActs #RemoveAllDems in 20… https://t.co/nUUN2p7FsK
1648,@_MarcusWho_ @WilliamShatner @winemind17. Typical behavior for #TheFeralLeft. #Hate #Lies #Stealing
1649,@TRobinsonNewEra is #propagating #obscenities a #sign of #HATE. @J_Bella1 @piersmorgan @jeremycorbyn @Pontifex… https://t.co/GcM5bX54Ia
1650, @NancyLoo3: People like @_achaean don't respect #religiousfreedom & #harmony online.They blatantly #hate & #discriminate #DorjeShugden p…
1651,"@_lilhommie Jus dropped again go check the link in my bio #wernotthesame 🔥🔥
#hiphop #love #hate… https://t.co/tqKjrSE5zT"
1652,Christians have held a privileged position in the U.S. for centuries so anything less than privilege seems like an… https://t.co/lnsQT4kqC2
1653,@CBSNews A simple review of replies to this tweet tells you that liberals will not be happy no matter what Trump do… https://t.co/QvNjwAdX5O
1654," @quzoom: Out Of The FRame -#love #hate #desire #asmsg #ian1 #spub #iartg #kindle #ibooks #kobo
 https://t.co/SOgekHBVQW https://t.co/Rzy…"
1655,"Out Of The FRame -#love #hate #desire #asmsg #ian1 #spub #iartg #kindle #ibooks #kobo
 https://t.co/SOgekHBVQW https://t.co/RzyFYkDJM6"
1656,"Name and shame!!!!
#hate haters 
Linda Robson is seriously considering hav ing a neck lift. But do you think she sh… https://t.co/Two6OwLvp9"
1657,Sometimes when we get hurt unexpectedly we say things we don't mean but are hurting at the same time.. This happens… https://t.co/gBplChMpQ5
1658,Do you #hate your #acne we have just what you need https://t.co/XKrJ0LUcfl #skincare #beauty #save #follow
1659,@theblackpanther if ppl #hate just share this!!  #haters @Marvel #wakandaforver https://t.co/HVuJAKtrkN
1660,People like @_achaean don't respect #religiousfreedom & #harmony online.They blatantly #hate & #discriminate… https://t.co/WRjKve6per
1661,.@griffwitte: In #laws rhetoric and acts of #violence Europe is rewriting dark chapters of its past | #hate… https://t.co/9uIZ1nkD0z
1662,"Why would you need to lie when I obviously know the truth?
#liars #hate #confused"
1663," @itsmissq: If you don't #love her or #hate her yet you will. 
#YouTube Subscribe:  https://t.co/PjqUQLFxdZ

#MissQuantum #Christmas #Tr…"
1664," @JerryHicksUnite: Is the right-wing press trying to get Jeremy Corbyn killed? Because it looks like it.
https://t.co/HSVjnl8EBO - #Hate…"
1665,What happens when your #town ends up on the #US's #hate #map as a haven for #HateGroups.  https://t.co/P1ZJQlMDS8
1666, @randomrretweet: Out Of The FRame -#love #hate #desire #asmsg #ian1 #spub #iartg #kindle #ibooks #kobo #nd https://t.co/7dcPvkye2V https…
1667," @AungMyatKhaing: Editing and Proofreading Workshop for The Myanmar Version of #AICLE19’s ‘#HATE-Speech’ Explained a Toolkit

Thanks al…"
1668," @AungMyatKhaing: Editing and Proofreading Workshop for The Myanmar Version of #AICLE19’s ‘#HATE-Speech’ Explained a Toolkit

Thanks al…"
1669, @nillkool: When Your #Ex is #Missing U :: #COMEBACK #heartbroken #hate 😈 https://t.co/lrFab8PqnW
1670," @quzoom: Out Of The FRame -#love #hate #desire #asmsg #ian1 #spub #iartg #kindle #ibooks #kobo
 https://t.co/SOgekHBVQW https://t.co/OHh…"
1671," @JerryHicksUnite: Is the right-wing press trying to get Jeremy Corbyn killed? Because it looks like it.
https://t.co/HSVjnl8EBO - #Hate…"
1672,"Hello! 

Here a #dancecover of #4Minute - #Hate

Please like and #Subscribe
In my #Youtube Channel!

Thank you so m… https://t.co/f0qZSFRb8r"
1673,I'm not able to beat Colossus 3 - Time Attack Hard. My hands are shaking. #Rage #Hate
1674," @JerryHicksUnite: Is the right-wing press trying to get Jeremy Corbyn killed? Because it looks like it.
https://t.co/HSVjnl8EBO - #Hate…"
1675,"""Love your enemies bless them that curse you do good to them that hate you and pray for them which despitefully… https://t.co/AXlijJjQrf"
1676,Synoecious or the weight like a thug #memes #can #be #thugs #too #thuggerhive #basedworld #based #art #class #twitter #hate
1677, @artstylemusic: That's the way no need to you…https://t.co/HVfyQHmuwy #music #youtube #hate #distress #rock #iTunes #Free #girl #anime #…
1678,That's the way no need to you…https://t.co/HVfyQHmuwy #music #youtube #hate #distress #rock #iTunes #Free #girl #anime #depression
1679," @quzoom: Out Of The FRame -#love #hate #desire #asmsg #ian1 #spub #iartg #kindle #ibooks #kobo
 https://t.co/SOgekHBVQW https://t.co/OHh…"
1680," @quzoom: Out Of The FRame -#love #hate #desire #asmsg #ian1 #spub #iartg #kindle #ibooks #kobo
 https://t.co/SOgekHBVQW https://t.co/OHh…"
1681,"Out Of The FRame -#love #hate #desire #asmsg #ian1 #spub #iartg #kindle #ibooks #kobo
 https://t.co/SOgekHBVQW https://t.co/OHh1kHIKCf"
1682," @USAloveGOD: @WajahatAli You are such a #racist spreading #hate!  You are the problem with the future of #America.

#WakeUpAmerica 
It's…"
1683," @USAloveGOD: @WajahatAli You are such a #racist spreading #hate!  You are the problem with the future of #America.

#WakeUpAmerica 
It's…"
1684,Do you #love or #hate long-haul flights? Just kick back and enjoy all those lovely #movies - https://t.co/bOhL3q4Bdg
1685," @USAloveGOD: @WajahatAli You are such a #racist spreading #hate!  You are the problem with the future of #America.

#WakeUpAmerica 
It's…"
1686," @JerryHicksUnite: Is the right-wing press trying to get Jeremy Corbyn killed? Because it looks like it.
https://t.co/HSVjnl8EBO - #Hate…"
1687," @USAloveGOD: @WajahatAli You are such a #racist spreading #hate!  You are the problem with the future of #America.

#WakeUpAmerica 
It's…"
1688,#Bulking #muscle and #bulking #mind. A small personal record; i ran 2Km in 15min. note that i've never ran and i on… https://t.co/M0tb5GWZMp
1689,@iamboingist GET OFF MY PAGE @iamboingist you juvenile piece of moral decay!!!  THIS Patriot has… https://t.co/JQwAiVZMPE
1690," @ItsYGFamConfess: [#JENNIE #BLACKPINK #JOBLESS #JOKE #HATE #BPTV #FILMING #RECORDING #YGFAMILYCONFESSIONS]
.
.
.
.
.
.
Credits to Admin…"
1691,I live 300 ish miles away from #Syria - hard to believe that I'm on the same planet let alone 300 miles away - 300… https://t.co/d9Lf5b6Egn
1692,Disgusting #DavidEason #Republicans & #trump have given rise to #HATE Your comments David show your true hateful se… https://t.co/yGag700XuF
1693,Jealous Much? @iamjohnoliver Is MORE American Than #TreasonousTrump Will Ever Be! We Love John Oliver… https://t.co/nBV1JoD6s2
1694,Out Of The FRame -#love #hate #desire #asmsg #ian1 #spub #iartg #kindle #ibooks #kobo #nd https://t.co/7dcPvkye2V https://t.co/RjY4xUq95W
